survey_id,employee_id,survey_date,satisfaction_score,work_life_balance_score,manager_effectiveness_score
S03784_1,E03784,2025-10-05,8,7,8
S03784_2,E03784,2025-10-18,9,9,10
S03784_3,E03784,2025-12-03,10,7,9
S03785_1,E03785,2025-08-10,9,9,8
S03785_2,E03785,2025-12-17,10,10,7
S03786_1,E03786,2025-07-08,9,8,10
S03786_2,E03786,2025-09-27,9,9,10
S03787_1,E03787,2025-09-18,7,8,6
S03787_2,E03787,2025-10-07,8,8,5
S03788_1,E03788,2025-10-18,8,8,5
S03789_1,E03789,2025-07-31,4,5,4
S03790_1,E03790,2025-07-06,5,3,3
S03790_2,E03790,2025-08-07,3,2,3
S03790_3,E03790,2025-10-22,5,6,4
S03791_1,E03791,2025-10-13,7,6,7
S03791_2,E03791,2025-12-24,5,9,6
S03792_1,E03792,2025-08-02,8,6,5
S03792_2,E03792,2025-12-19,7,6,7
S03793_1,E03793,2025-10-29,5,7,4
S03794_1,E03794,2025-07-21,5,4,3
S03794_2,E03794,2025-08-23,5,1,5
S03794_3,E03794,2025-09-20,5,4,4
S03795_1,E03795,2025-08-18,4,3,2
S03796_1,E03796,2025-09-09,8,7,7
S03796_2,E03796,2025-10-03,6,7,8
S03797_1,E03797,2025-07-31,9,10,9
S03797_2,E03797,2025-08-08,8,7,9
S03797_3,E03797,2025-08-15,8,8,10
S03798_1,E03798,2025-08-31,7,7,7
S03799_1,E03799,2025-09-06,8,6,6
S03799_2,E03799,2025-11-22,8,7,6
S03800_1,E03800,2025-10-02,8,6,10
S03800_2,E03800,2025-10-14,9,9,7
S03801_1,E03801,2025-07-01,6,8,9
S03801_2,E03801,2025-07-02,7,9,5
S03802_1,E03802,2025-09-07,8,5,10
S03803_1,E03803,2025-08-11,9,9,8
S03804_1,E03804,2025-09-13,8,8,8
S03805_1,E03805,2025-10-18,5,8,5
S03806_1,E03806,2025-10-26,8,8,8
S03807_1,E03807,2025-09-19,7,8,7
S03807_2,E03807,2025-12-05,7,5,6
S03808_1,E03808,2025-10-27,7,8,8
S03808_2,E03808,2025-12-12,10,7,7
S03809_1,E03809,2025-10-29,6,9,7
S03809_2,E03809,2025-12-31,6,7,10
S03810_1,E03810,2025-10-12,7,4,6
S03811_1,E03811,2025-10-07,5,5,7
S03812_1,E03812,2025-07-12,5,6,7
S03813_1,E03813,2025-08-06,6,4,6
S03813_2,E03813,2025-08-18,6,6,4
S03814_1,E03814,2025-10-20,10,8,8
S03815_1,E03815,2025-10-24,5,7,6
S03815_2,E03815,2025-12-08,5,6,5
S03816_1,E03816,2025-08-22,10,9,10
S03817_1,E03817,2025-11-04,7,6,4
S03817_2,E03817,2025-12-20,6,5,5
S03818_1,E03818,2025-11-04,8,7,9
S03819_1,E03819,2025-08-07,7,7,7
S03819_2,E03819,2025-08-29,9,9,7
S03819_3,E03819,2025-10-22,6,7,7
S03820_1,E03820,2025-10-26,8,6,6
S03821_1,E03821,2025-07-15,6,9,9
S03821_2,E03821,2025-11-20,8,6,7
S03822_1,E03822,2025-12-07,10,9,8
S03823_1,E03823,2025-08-05,9,9,10
S03823_2,E03823,2025-09-23,7,9,8
S03824_1,E03824,2025-11-20,8,2,8
S03825_1,E03825,2025-09-03,10,7,9
S03825_2,E03825,2025-10-09,10,10,10
S03825_3,E03825,2025-12-16,8,9,9
S03826_1,E03826,2025-08-08,4,7,4
S03826_2,E03826,2025-08-20,5,4,1
S03826_3,E03826,2025-09-28,4,4,5
S03827_1,E03827,2025-07-30,8,7,6
S03827_2,E03827,2025-09-13,8,8,10
S03827_3,E03827,2025-11-26,7,7,5
S03828_1,E03828,2025-08-17,8,9,7
S03828_2,E03828,2025-08-23,9,8,8
S03829_1,E03829,2025-07-10,5,6,5
S03829_2,E03829,2025-07-17,6,6,8
S03830_1,E03830,2025-10-22,9,10,7
S03830_2,E03830,2025-11-29,8,8,4
S03831_1,E03831,2025-07-28,8,8,9
S03832_1,E03832,2025-09-16,8,6,9
S03832_2,E03832,2025-11-16,7,8,7
S03833_1,E03833,2025-09-21,6,5,3
S03833_2,E03833,2025-11-18,9,4,5
S03834_1,E03834,2025-10-03,7,6,9
S03835_1,E03835,2025-08-24,6,8,5
S03835_2,E03835,2025-10-05,8,5,9
S03836_1,E03836,2025-09-25,8,8,5
S03836_2,E03836,2025-12-18,9,8,8
S03837_1,E03837,2025-08-08,8,6,5
S03838_1,E03838,2025-09-29,8,10,10
S03839_1,E03839,2025-10-11,6,6,3
S03840_1,E03840,2025-07-21,9,6,8
S03841_1,E03841,2025-07-07,9,8,10
S03841_2,E03841,2025-11-11,8,7,9
S03842_1,E03842,2025-09-19,7,5,7
S03842_2,E03842,2025-10-17,7,9,8
S03843_1,E03843,2025-11-16,7,6,6
S03844_1,E03844,2025-10-02,8,8,6
S03845_1,E03845,2025-07-25,8,6,6
S03845_2,E03845,2025-07-29,6,6,7
S03845_3,E03845,2025-11-14,5,10,8
S03846_1,E03846,2025-09-07,8,8,4
S03846_2,E03846,2025-09-20,8,7,9
S03847_1,E03847,2025-08-15,7,8,6
S03847_2,E03847,2025-09-28,5,5,7
S03848_1,E03848,2025-08-26,6,6,7
S03848_2,E03848,2025-10-16,6,4,4
S03849_1,E03849,2025-08-08,6,8,10
S03849_2,E03849,2025-11-18,9,8,9
S03849_3,E03849,2025-12-02,7,6,8
S03850_1,E03850,2025-08-16,7,7,9
S03850_2,E03850,2025-09-08,10,7,7
S03851_1,E03851,2025-07-11,8,6,6
S03852_1,E03852,2025-10-08,9,10,9
S03853_1,E03853,2025-08-14,7,6,10
S03853_2,E03853,2025-09-14,8,10,9
S03853_3,E03853,2025-12-03,9,8,10
S03854_1,E03854,2025-08-16,7,5,7
S03854_2,E03854,2025-10-28,5,6,6
S03855_1,E03855,2025-10-09,5,5,3
S03856_1,E03856,2025-08-11,6,6,5
S03857_1,E03857,2025-07-31,6,8,7
S03857_2,E03857,2025-08-07,8,8,6
S03857_3,E03857,2025-08-14,5,8,6
S03858_1,E03858,2025-10-23,10,9,9
S03858_2,E03858,2025-11-15,7,10,9
S03859_1,E03859,2025-08-05,7,5,6
S03860_1,E03860,2025-10-07,6,9,7
S03861_1,E03861,2025-09-06,7,6,4
S03861_2,E03861,2025-11-02,3,7,4
S03862_1,E03862,2025-08-30,7,8,8
S03862_2,E03862,2025-12-12,10,7,9
S03863_1,E03863,2025-07-04,8,8,8
S03863_2,E03863,2025-12-11,5,8,7
S03864_1,E03864,2025-09-18,8,7,8
S03864_2,E03864,2025-10-16,9,9,8
S03864_3,E03864,2025-11-13,7,7,7
S03865_1,E03865,2025-10-06,3,2,4
S03865_2,E03865,2025-11-12,4,4,4
S03866_1,E03866,2025-08-08,7,7,9
S03866_2,E03866,2025-11-19,8,8,6
S03867_1,E03867,2025-08-26,5,4,6
S03867_2,E03867,2025-11-03,6,3,8
S03868_1,E03868,2025-10-29,5,6,6
S03868_2,E03868,2025-12-27,3,6,6
S03869_1,E03869,2025-10-16,2,6,4
S03869_2,E03869,2025-11-06,5,4,5
S03870_1,E03870,2025-10-10,7,6,7
S03870_2,E03870,2025-12-23,6,10,10
S03871_1,E03871,2025-11-24,8,6,9
S03872_1,E03872,2025-12-03,8,5,4
S03872_2,E03872,2025-12-20,7,7,5
S03873_1,E03873,2025-07-11,9,8,9
S03874_1,E03874,2025-07-04,8,6,7
S03874_2,E03874,2025-09-25,7,10,7
S03874_3,E03874,2025-12-29,10,9,7
S03875_1,E03875,2025-09-01,8,8,8
S03875_2,E03875,2025-12-10,9,6,7
S03876_1,E03876,2025-07-07,8,9,7
S03876_2,E03876,2025-11-20,8,10,8
S03877_1,E03877,2025-11-02,6,7,4
S03878_1,E03878,2025-07-18,8,4,8
S03878_2,E03878,2025-11-24,5,7,8
S03879_1,E03879,2025-09-12,4,8,6
S03880_1,E03880,2025-07-26,6,4,6
S03880_2,E03880,2025-10-13,8,7,7
S03881_1,E03881,2025-09-17,9,6,7
S03881_2,E03881,2025-10-06,9,10,10
S03882_1,E03882,2025-07-04,6,7,8
S03882_2,E03882,2025-12-25,5,10,8
S03883_1,E03883,2025-08-06,10,4,7
S03883_2,E03883,2025-12-27,8,7,5
S03884_1,E03884,2025-10-20,6,5,7
S03885_1,E03885,2025-10-19,10,10,10
S03886_1,E03886,2025-10-15,10,8,10
S03886_2,E03886,2025-11-28,9,10,9
S03887_1,E03887,2025-10-09,8,6,3
S03888_1,E03888,2025-09-15,4,4,4
S03888_2,E03888,2025-11-26,5,5,3
S03888_3,E03888,2025-12-01,7,1,4
S03889_1,E03889,2025-07-28,5,8,10
S03890_1,E03890,2025-07-30,7,7,6
S03890_2,E03890,2025-12-12,7,8,7
S03891_1,E03891,2025-08-04,5,4,4
S03892_1,E03892,2025-09-12,5,4,5
S03893_1,E03893,2025-10-17,8,8,9
S03894_1,E03894,2025-09-20,6,5,8
S03894_2,E03894,2025-10-23,7,9,5
S03895_1,E03895,2025-09-07,7,8,8
S03895_2,E03895,2025-12-30,9,8,9
S03896_1,E03896,2025-08-03,8,9,5
S03896_2,E03896,2025-10-02,7,10,9
S03897_1,E03897,2025-11-10,8,5,5
S03898_1,E03898,2025-08-09,6,5,6
S03899_1,E03899,2025-07-25,10,9,9
S03900_1,E03900,2025-07-09,6,8,8
S03900_2,E03900,2025-07-28,5,9,9
S03900_3,E03900,2025-12-17,6,9,10
S03901_1,E03901,2025-07-03,3,6,6
S03901_2,E03901,2025-12-05,3,5,5
S03902_1,E03902,2025-11-14,8,9,10
S03903_1,E03903,2025-07-02,9,10,10
S03903_2,E03903,2025-11-23,9,9,8
S03903_3,E03903,2025-11-27,10,10,10
S03904_1,E03904,2025-07-07,5,7,7
S03904_2,E03904,2025-08-01,7,8,7
S03904_3,E03904,2025-08-17,10,8,7
S03905_1,E03905,2025-10-11,7,8,8
S03906_1,E03906,2025-07-13,10,10,9
S03907_1,E03907,2025-09-27,8,4,7
S03907_2,E03907,2025-10-16,6,8,6
S03907_3,E03907,2025-11-23,7,9,7
S03908_1,E03908,2025-07-08,6,8,8
S03908_2,E03908,2025-10-05,8,8,9
S03909_1,E03909,2025-07-08,9,9,10
S03909_2,E03909,2025-12-30,7,8,6
S03910_1,E03910,2025-08-31,9,8,7
S03911_1,E03911,2025-08-28,5,4,3
S03911_2,E03911,2025-09-16,4,7,6
S03911_3,E03911,2025-12-16,5,6,5
S03912_1,E03912,2025-12-12,4,8,3
S03913_1,E03913,2025-08-12,8,10,9
S03913_2,E03913,2025-10-07,7,7,10
S03913_3,E03913,2025-11-27,9,7,9
S03914_1,E03914,2025-09-05,3,4,4
S03915_1,E03915,2025-10-11,5,6,6
S03916_1,E03916,2025-10-20,6,6,8
S03916_2,E03916,2025-12-26,9,8,5
S03917_1,E03917,2025-07-20,6,7,5
S03917_2,E03917,2025-11-25,5,2,4
S03918_1,E03918,2025-09-30,6,9,5
S03918_2,E03918,2025-11-27,8,9,6
S03919_1,E03919,2025-11-19,9,10,8
S03919_2,E03919,2025-12-28,7,10,8
S03920_1,E03920,2025-07-02,9,7,7
S03920_2,E03920,2025-09-20,8,8,7
S03921_1,E03921,2025-07-19,4,7,2
S03921_2,E03921,2025-12-18,5,5,6
S03922_1,E03922,2025-07-04,9,8,7
S03922_2,E03922,2025-08-25,7,9,6
S03923_1,E03923,2025-07-02,3,6,5
S03923_2,E03923,2025-08-23,6,5,5
S03923_3,E03923,2025-12-20,6,8,5
S03924_1,E03924,2025-07-16,5,7,6
S03924_2,E03924,2025-09-16,6,9,6
S03925_1,E03925,2025-08-27,9,10,7
S03926_1,E03926,2025-09-11,5,8,8
S03927_1,E03927,2025-10-07,6,8,6
S03927_2,E03927,2025-11-03,7,7,6
S03928_1,E03928,2025-11-02,6,8,8
S03928_2,E03928,2025-11-04,8,5,6
S03928_3,E03928,2025-11-14,9,8,7
S03929_1,E03929,2025-09-21,8,9,8
S03929_2,E03929,2025-09-30,8,9,8
S03930_1,E03930,2025-08-05,6,8,5
S03930_2,E03930,2025-10-02,5,8,6
S03930_3,E03930,2025-11-24,4,6,7
S03931_1,E03931,2025-09-26,10,8,10
S03932_1,E03932,2025-10-21,7,7,8
S03932_2,E03932,2025-10-26,6,5,8
S03933_1,E03933,2025-07-26,3,6,4
S03933_2,E03933,2025-12-24,1,5,5
S03934_1,E03934,2025-09-29,7,6,5
S03934_2,E03934,2025-11-26,7,6,7
S03935_1,E03935,2025-07-20,7,10,9
S03936_1,E03936,2025-07-01,7,9,6
S03936_2,E03936,2025-10-03,6,5,7
S03937_1,E03937,2025-10-20,6,4,5
S03937_2,E03937,2025-11-07,7,7,4
S03938_1,E03938,2025-08-22,7,5,7
S03939_1,E03939,2025-09-02,8,9,7
S03939_2,E03939,2025-11-20,8,7,8
S03940_1,E03940,2025-08-19,8,6,6
S03941_1,E03941,2025-07-20,4,6,4
S03941_2,E03941,2025-08-19,7,5,7
S03942_1,E03942,2025-10-13,6,5,6
S03942_2,E03942,2025-12-08,5,7,7
S03942_3,E03942,2025-12-31,7,6,6
S03943_1,E03943,2025-08-24,6,6,6
S03943_2,E03943,2025-10-20,5,6,5
S03943_3,E03943,2025-10-28,6,6,4
S03944_1,E03944,2025-08-28,6,7,6
S03944_2,E03944,2025-09-28,6,4,4
S03945_1,E03945,2025-11-23,6,9,6
S03946_1,E03946,2025-08-27,6,3,8
S03946_2,E03946,2025-10-22,8,9,5
S03947_1,E03947,2025-08-14,8,6,6
S03947_2,E03947,2025-09-25,8,9,6
S03947_3,E03947,2025-11-02,7,7,6
S03948_1,E03948,2025-09-03,7,9,5
S03948_2,E03948,2025-11-22,7,8,6
S03949_1,E03949,2025-07-25,9,4,6
S03949_2,E03949,2025-09-10,7,6,4
S03950_1,E03950,2025-09-27,8,8,10
S03950_2,E03950,2025-10-05,9,7,7
S03950_3,E03950,2025-12-31,9,7,6
S03951_1,E03951,2025-07-13,4,5,5
S03951_2,E03951,2025-11-30,6,6,3
S03952_1,E03952,2025-12-19,6,9,9
S03952_2,E03952,2025-12-27,8,7,6
S03953_1,E03953,2025-07-31,8,8,9
S03953_2,E03953,2025-09-03,9,7,8
S03953_3,E03953,2025-09-07,10,9,6
S03954_1,E03954,2025-08-20,8,8,9
S03954_2,E03954,2025-12-09,8,8,7
S03955_1,E03955,2025-09-20,5,5,4
S03955_2,E03955,2025-09-25,5,5,7
S03956_1,E03956,2025-10-09,7,8,6
S03957_1,E03957,2025-07-29,7,7,5
S03957_2,E03957,2025-11-26,6,7,6
S03958_1,E03958,2025-10-17,9,5,8
S03958_2,E03958,2025-12-11,9,7,8
S03959_1,E03959,2025-09-27,7,7,6
S03959_2,E03959,2025-11-17,7,9,9
S03960_1,E03960,2025-08-09,6,5,6
S03960_2,E03960,2025-11-06,5,7,8
S03960_3,E03960,2025-12-01,6,5,6
S03961_1,E03961,2025-08-30,4,6,4
S03961_2,E03961,2025-08-31,7,6,5
S03961_3,E03961,2025-09-28,5,6,5
S03962_1,E03962,2025-07-09,10,9,7
S03962_2,E03962,2025-11-01,8,10,6
S03963_1,E03963,2025-09-27,7,8,6
S03963_2,E03963,2025-10-04,6,9,8
S03963_3,E03963,2025-10-18,7,10,7
S03964_1,E03964,2025-08-09,9,9,9
S03964_2,E03964,2025-11-11,10,10,10
S03965_1,E03965,2025-08-30,6,6,8
S03965_2,E03965,2025-12-12,6,7,4
S03966_1,E03966,2025-09-29,7,7,6
S03966_2,E03966,2025-11-19,4,9,5
S03967_1,E03967,2025-09-09,6,6,7
S03967_2,E03967,2025-10-03,7,8,7
S03967_3,E03967,2025-12-03,7,6,6
S03968_1,E03968,2025-07-15,5,4,4
S03969_1,E03969,2025-12-14,8,7,8
S03969_2,E03969,2025-12-30,8,10,7
S03970_1,E03970,2025-09-15,7,9,8
S03970_2,E03970,2025-10-04,8,6,7
S03970_3,E03970,2025-11-10,7,6,5
S03971_1,E03971,2025-07-06,3,3,3
S03971_2,E03971,2025-08-22,4,3,5
S03971_3,E03971,2025-11-14,4,3,6
S03972_1,E03972,2025-08-23,6,7,6
S03973_1,E03973,2025-09-30,7,8,9
S03973_2,E03973,2025-10-21,8,6,8
S03974_1,E03974,2025-11-10,5,4,5
S03975_1,E03975,2025-09-12,9,7,8
S03975_2,E03975,2025-10-20,8,9,9
S03975_3,E03975,2025-12-22,10,10,8
S03976_1,E03976,2025-10-01,8,8,5
S03977_1,E03977,2025-10-13,6,7,8
S03977_2,E03977,2025-12-27,5,9,9
S03978_1,E03978,2025-09-04,9,9,8
S03978_2,E03978,2025-11-28,9,9,9
S03979_1,E03979,2025-08-27,10,8,10
S03979_2,E03979,2025-08-28,8,8,10
S03980_1,E03980,2025-09-07,7,7,6
S03981_1,E03981,2025-08-17,6,7,8
S03982_1,E03982,2025-07-28,7,8,7
S03982_2,E03982,2025-08-05,6,6,8
S03983_1,E03983,2025-11-02,7,5,10
S03984_1,E03984,2025-10-18,8,7,6
S03984_2,E03984,2025-12-24,9,9,9
S03985_1,E03985,2025-11-17,8,9,9
S03985_2,E03985,2025-12-25,6,8,9
S03986_1,E03986,2025-11-12,6,8,7
S03987_1,E03987,2025-08-22,3,4,6
S03987_2,E03987,2025-11-12,4,4,4
S03988_1,E03988,2025-12-29,5,5,7
S03989_1,E03989,2025-08-17,7,6,10
S03989_2,E03989,2025-11-28,8,7,7
S03990_1,E03990,2025-11-08,5,6,8
S03990_2,E03990,2025-12-11,6,8,5
S03991_1,E03991,2025-07-22,4,8,6
S03991_2,E03991,2025-09-18,5,6,6
S03991_3,E03991,2025-12-28,5,5,5
S03992_1,E03992,2025-12-30,8,5,7
S03993_1,E03993,2025-08-03,6,8,10
S03993_2,E03993,2025-08-21,9,10,8
S03993_3,E03993,2025-12-28,5,10,8
S03994_1,E03994,2025-09-29,10,7,7
S03994_2,E03994,2025-11-28,7,10,7
S03994_3,E03994,2025-12-25,5,5,4
S03995_1,E03995,2025-07-02,4,4,4
S03996_1,E03996,2025-10-10,6,5,3
S03997_1,E03997,2025-07-30,6,3,6
S03997_2,E03997,2025-08-31,6,5,6
S03998_1,E03998,2025-07-18,8,5,6
S03999_1,E03999,2025-09-10,3,9,7
S03999_2,E03999,2025-11-25,7,6,4
S04000_1,E04000,2025-08-13,6,4,8
S04000_2,E04000,2025-12-04,5,9,5
S04001_1,E04001,2025-11-16,8,8,6
S04002_1,E04002,2025-08-06,6,8,6
S04003_1,E04003,2025-12-24,4,4,6
S04003_2,E04003,2025-12-26,4,3,5
S04004_1,E04004,2025-11-03,10,8,8
S04004_2,E04004,2025-12-27,9,9,6
S04005_1,E04005,2025-09-21,7,8,10
S04006_1,E04006,2025-12-01,7,7,6
S04007_1,E04007,2025-07-09,8,8,9
S04007_2,E04007,2025-10-16,7,9,7
S04008_1,E04008,2025-07-02,5,7,8
S04008_2,E04008,2025-09-08,6,6,9
S04009_1,E04009,2025-08-21,9,10,8
S04009_2,E04009,2025-11-18,9,7,8
S04010_1,E04010,2025-10-07,10,8,8
S04010_2,E04010,2025-11-30,7,7,6
S04010_3,E04010,2025-12-30,4,9,6
S04011_1,E04011,2025-11-30,6,7,6
S04012_1,E04012,2025-09-17,8,8,10
S04012_2,E04012,2025-12-11,8,10,7
S04012_3,E04012,2025-12-17,5,7,8
S04013_1,E04013,2025-07-21,5,8,8
S04013_2,E04013,2025-09-14,6,9,7
S04013_3,E04013,2025-11-09,7,9,6
S04014_1,E04014,2025-07-18,7,9,10
S04014_2,E04014,2025-11-20,8,8,10
S04015_1,E04015,2025-11-29,7,8,6
S04016_1,E04016,2025-07-24,7,6,10
S04017_1,E04017,2025-07-13,3,1,7
S04018_1,E04018,2025-09-02,6,4,6
S04019_1,E04019,2025-11-16,7,4,6
S04020_1,E04020,2025-08-15,7,7,7
S04020_2,E04020,2025-09-22,5,7,6
S04020_3,E04020,2025-12-26,8,10,8
S04021_1,E04021,2025-09-13,4,5,6
S04021_2,E04021,2025-09-28,5,4,3
S04021_3,E04021,2025-11-17,4,7,4
S04022_1,E04022,2025-11-28,7,5,5
S04023_1,E04023,2025-09-10,9,8,8
S04023_2,E04023,2025-11-09,9,9,10
S04024_1,E04024,2025-11-15,7,10,8
S04025_1,E04025,2025-09-24,8,9,8
S04026_1,E04026,2025-11-08,3,5,5
S04027_1,E04027,2025-09-02,10,8,10
S04027_2,E04027,2025-09-07,8,8,9
S04027_3,E04027,2025-09-14,8,6,9
S04028_1,E04028,2025-07-31,10,10,8
S04028_2,E04028,2025-09-22,8,6,9
S04028_3,E04028,2025-11-26,6,7,7
S04029_1,E04029,2025-10-19,10,6,7
S04029_2,E04029,2025-12-03,7,5,9
S04030_1,E04030,2025-10-23,9,9,7
S04030_2,E04030,2025-12-04,8,8,7
S04030_3,E04030,2025-12-07,9,7,8
S04031_1,E04031,2025-08-21,7,6,5
S04031_2,E04031,2025-09-04,6,10,5
S04032_1,E04032,2025-08-20,9,8,7
S04033_1,E04033,2025-10-06,7,6,7
S04034_1,E04034,2025-08-05,6,7,7
S04034_2,E04034,2025-09-03,7,6,8
S04034_3,E04034,2025-10-11,7,7,6
S04035_1,E04035,2025-12-02,7,5,6
S04036_1,E04036,2025-08-13,9,9,9
S04036_2,E04036,2025-09-30,10,8,10
S04037_1,E04037,2025-09-02,8,5,6
S04037_2,E04037,2025-10-06,8,6,7
S04037_3,E04037,2025-12-30,6,8,7
S04038_1,E04038,2025-10-19,5,6,7
S04039_1,E04039,2025-08-06,6,5,5
S04039_2,E04039,2025-11-15,6,5,4
S04040_1,E04040,2025-07-16,5,9,8
S04040_2,E04040,2025-08-21,7,7,6
S04041_1,E04041,2025-10-01,3,6,9
S04041_2,E04041,2025-12-07,5,7,9
S04042_1,E04042,2025-08-13,6,7,7
S04042_2,E04042,2025-10-10,7,7,6
S04043_1,E04043,2025-07-04,7,5,8
S04044_1,E04044,2025-10-10,7,9,8
S04045_1,E04045,2025-08-04,7,9,9
S04046_1,E04046,2025-07-15,7,7,8
S04046_2,E04046,2025-11-29,9,9,7
S04047_1,E04047,2025-07-16,9,7,8
S04047_2,E04047,2025-12-08,8,7,6
S04048_1,E04048,2025-08-06,8,4,7
S04048_2,E04048,2025-08-12,5,6,5
S04048_3,E04048,2025-08-17,6,5,4
S04049_1,E04049,2025-10-07,7,7,8
S04049_2,E04049,2025-10-15,5,9,7
S04050_1,E04050,2025-10-10,10,9,10
S04051_1,E04051,2025-08-10,7,6,9
S04051_2,E04051,2025-09-05,6,6,7
S04051_3,E04051,2025-10-28,7,9,4
S04052_1,E04052,2025-09-27,9,5,9
S04053_1,E04053,2025-08-01,8,9,6
S04053_2,E04053,2025-09-02,7,9,8
S04054_1,E04054,2025-08-09,9,10,9
S04054_2,E04054,2025-12-24,9,10,10
S04055_1,E04055,2025-10-30,9,5,5
S04056_1,E04056,2025-07-29,6,5,5
S04056_2,E04056,2025-09-26,6,5,5
S04057_1,E04057,2025-09-06,10,6,7
S04058_1,E04058,2025-08-14,6,6,8
S04058_2,E04058,2025-09-15,6,8,7
S04058_3,E04058,2025-10-18,9,8,6
S04059_1,E04059,2025-07-16,9,7,10
S04059_2,E04059,2025-07-17,10,10,10
S04060_1,E04060,2025-07-21,8,5,5
S04061_1,E04061,2025-07-15,8,6,3
S04062_1,E04062,2025-07-14,5,6,7
S04062_2,E04062,2025-12-30,8,4,5
S04063_1,E04063,2025-12-16,7,8,5
S04064_1,E04064,2025-10-13,7,7,7
S04064_2,E04064,2025-10-17,7,8,5
S04065_1,E04065,2025-09-24,6,6,5
S04065_2,E04065,2025-10-01,7,4,4
S04066_1,E04066,2025-08-17,8,10,8
S04066_2,E04066,2025-12-16,10,10,8
S04067_1,E04067,2025-07-01,6,5,7
S04067_2,E04067,2025-07-20,8,7,10
S04068_1,E04068,2025-09-01,8,9,6
S04068_2,E04068,2025-10-12,9,8,9
S04069_1,E04069,2025-09-15,5,6,6
S04069_2,E04069,2025-12-16,4,6,7
S04070_1,E04070,2025-09-29,4,6,9
S04070_2,E04070,2025-12-05,8,8,5
S04071_1,E04071,2025-09-17,8,7,7
S04071_2,E04071,2025-11-22,10,9,8
S04072_1,E04072,2025-07-07,7,7,8
S04072_2,E04072,2025-08-21,8,6,6
S04073_1,E04073,2025-07-06,8,8,8
S04073_2,E04073,2025-07-13,10,10,7
S04074_1,E04074,2025-08-09,8,5,7
S04074_2,E04074,2025-09-26,7,7,7
S04075_1,E04075,2025-10-31,8,8,9
S04076_1,E04076,2025-08-12,9,7,6
S04076_2,E04076,2025-10-26,7,7,6
S04077_1,E04077,2025-09-07,5,5,6
S04077_2,E04077,2025-09-11,10,9,6
S04077_3,E04077,2025-09-20,9,7,6
S04078_1,E04078,2025-07-11,4,4,3
S04078_2,E04078,2025-10-16,4,5,4
S04078_3,E04078,2025-10-30,4,4,6
S04079_1,E04079,2025-11-10,8,9,9
S04079_2,E04079,2025-12-22,9,10,10
S04080_1,E04080,2025-07-02,5,6,7
S04080_2,E04080,2025-09-24,6,8,6
S04081_1,E04081,2025-11-08,9,8,4
S04081_2,E04081,2025-11-14,7,9,6
S04082_1,E04082,2025-10-18,5,10,7
S04082_2,E04082,2025-11-09,7,5,5
S04083_1,E04083,2025-07-26,6,9,8
S04083_2,E04083,2025-11-14,7,4,8
S04083_3,E04083,2025-12-03,7,10,7
S04084_1,E04084,2025-10-22,9,9,7
S04084_2,E04084,2025-11-02,9,9,10
S04085_1,E04085,2025-11-14,7,6,9
S04086_1,E04086,2025-09-17,8,9,8
S04087_1,E04087,2025-07-27,7,6,8
S04088_1,E04088,2025-09-07,9,9,10
S04089_1,E04089,2025-09-14,7,6,6
S04089_2,E04089,2025-12-22,6,7,9
S04090_1,E04090,2025-10-25,6,5,5
S04090_2,E04090,2025-11-13,8,4,8
S04091_1,E04091,2025-07-16,7,5,6
S04091_2,E04091,2025-09-02,5,7,3
S04091_3,E04091,2025-10-03,5,8,7
S04092_1,E04092,2025-12-22,5,5,4
S04093_1,E04093,2025-08-01,5,8,9
S04094_1,E04094,2025-07-23,8,9,10
S04094_2,E04094,2025-10-11,8,10,10
S04095_1,E04095,2025-09-05,5,7,6
S04095_2,E04095,2025-11-19,6,4,7
S04096_1,E04096,2025-09-10,4,4,6
S04096_2,E04096,2025-11-03,6,5,4
S04097_1,E04097,2025-07-27,6,7,9
S04097_2,E04097,2025-10-27,7,8,9
S04098_1,E04098,2025-11-21,5,5,4
S04098_2,E04098,2025-12-11,4,5,4
S04099_1,E04099,2025-10-21,7,5,5
S04099_2,E04099,2025-10-26,6,8,5
S04099_3,E04099,2025-12-11,6,5,6
S04100_1,E04100,2025-09-24,6,2,4
S04100_2,E04100,2025-11-02,3,3,3
S04100_3,E04100,2025-11-06,4,5,3
S04101_1,E04101,2025-07-23,7,4,5
S04101_2,E04101,2025-08-25,6,5,6
S04102_1,E04102,2025-10-09,6,9,7
S04103_1,E04103,2025-10-04,6,7,4
S04103_2,E04103,2025-10-12,4,5,4
S04103_3,E04103,2025-10-30,8,7,6
S04104_1,E04104,2025-08-19,10,7,8
S04104_2,E04104,2025-10-21,9,9,10
S04104_3,E04104,2025-11-05,9,8,10
S04105_1,E04105,2025-10-01,7,10,8
S04106_1,E04106,2025-10-23,8,6,8
S04106_2,E04106,2025-11-01,9,10,10
S04107_1,E04107,2025-07-10,6,6,7
S04107_2,E04107,2025-11-18,7,7,4
S04108_1,E04108,2025-11-03,6,5,5
S04108_2,E04108,2025-11-17,8,7,7
S04108_3,E04108,2025-12-04,6,6,7
S04109_1,E04109,2025-07-20,7,6,8
S04109_2,E04109,2025-11-22,7,7,5
S04110_1,E04110,2025-07-30,7,6,8
S04110_2,E04110,2025-09-09,8,6,8
S04110_3,E04110,2025-12-16,9,7,9
S04111_1,E04111,2025-10-01,7,8,6
S04111_2,E04111,2025-11-20,8,6,9
