employee_id,age,gender,location,department,job_role,tenure_months,salary,performance_rating,engagement_score,promotion_last_2yrs,remote_status,attrition
E03698,29,Female,Dallas,Product,Program Manager,157,174200,3,70,0,Onsite,No
E03699,49,Male,Chicago,Customer Support,Support Specialist,19,61700,3,49,0,Hybrid,Yes
E03700,36,Female,Dublin,Customer Support,Customer Success Manager,28,68300,4,84,1,Remote,No
E03701,33,Female,Seattle,Engineering,Engineering Manager,57,149000,4,59,1,Onsite,No
E03702,35,Male,London,Engineering,Engineering Manager,24,136500,2,65,1,Hybrid,No
E03703,34,Male,Bangalore,Engineering,Data Engineer,57,161400,5,74,0,Onsite,No
E03704,30,Female,Seattle,Marketing,Campaign Manager,133,106600,2,55,0,Onsite,No
E03705,51,Female,London,Marketing,Campaign Manager,47,133200,5,74,0,Hybrid,No
E03706,37,Female,Austin,Product,Product Analyst,119,156300,4,79,0,Remote,No
E03707,36,Female,Dallas,Marketing,Content Strategist,122,122300,4,63,0,Onsite,Yes
E03708,48,Female,Atlanta,Product,Product Analyst,41,119300,4,76,0,Hybrid,No
E03709,47,Female,Dallas,Finance,Financial Analyst,43,88700,2,83,0,Remote,Yes
E03710,47,Female,Redmond,HR,HR Business Partner,95,108900,4,54,0,Hybrid,Yes
E03711,43,Female,Seattle,IT,Cloud Operations Analyst,31,120500,3,64,0,Remote,No
E03712,33,Female,Dublin,Sales,Sales Manager,53,120000,4,71,1,Hybrid,No
E03713,50,Female,New York,Customer Support,Escalations Analyst,46,74600,2,62,1,Hybrid,No
E03714,26,Male,Austin,HR,HR Business Partner,27,121300,4,59,0,Remote,Yes
E03715,54,Female,New York,Sales,Business Development Rep,41,118900,4,59,0,Hybrid,No
E03716,44,Female,Dublin,Sales,Sales Manager,39,109400,4,80,0,Hybrid,No
E03717,28,Female,Toronto,Operations,Operations Manager,47,110400,4,76,0,Hybrid,No
E03718,53,Female,Seattle,Product,Product Analyst,95,142500,4,86,0,Onsite,No
E03719,45,Male,Atlanta,HR,HR Business Partner,54,119000,4,71,0,Hybrid,No
E03720,45,Male,Dublin,Finance,FP&A Analyst,102,125400,4,52,0,Hybrid,Yes
E03721,28,Male,Dallas,Product,Product Analyst,12,113800,4,58,0,Onsite,Yes
E03722,53,Male,New York,Operations,Operations Analyst,35,98000,5,62,1,Onsite,No
E03723,49,Female,Dallas,Product,Product Analyst,63,144700,4,82,1,Hybrid,No
E03724,35,Female,New York,Marketing,Campaign Manager,85,98500,3,65,0,Onsite,No
E03725,54,Female,Austin,Legal,Paralegal,156,154700,3,89,0,Hybrid,No
E03726,46,Female,Atlanta,Marketing,Marketing Analyst,26,111900,4,84,1,Remote,No
E03727,35,Female,Redmond,Sales,Account Executive,62,126600,4,77,0,Remote,No
E03728,52,Male,Dublin,Operations,Business Operations Specialist,157,119900,3,75,0,Remote,No
E03729,50,Male,Toronto,Customer Support,Customer Success Manager,63,91800,4,70,0,Remote,No
E03730,43,Female,Austin,Sales,Business Development Rep,57,118900,3,81,1,Remote,No
E03731,36,Female,London,HR,HR Analyst,74,90500,4,85,0,Remote,No
E03732,32,Male,Dallas,Sales,Sales Operations Analyst,39,104300,3,57,0,Onsite,No
E03733,33,Male,New York,Marketing,Growth Marketing Manager,122,132900,5,81,0,Remote,Yes
E03734,49,Male,Chicago,Product,Program Manager,60,145000,2,77,0,Onsite,No
E03735,56,Female,New York,IT,Security Analyst,157,128000,3,77,1,Remote,No
E03736,31,Male,Redmond,Operations,Process Improvement Analyst,66,113600,5,83,0,Remote,No
E03737,34,Male,Austin,Customer Support,Escalations Analyst,108,82800,3,82,1,Onsite,No
E03738,35,Female,Chicago,Engineering,Software Engineer,90,123700,4,78,0,Hybrid,No
E03739,30,Female,Seattle,Finance,Accounting Analyst,25,112500,5,82,1,Onsite,No
E03740,30,Male,Redmond,HR,People Program Manager,28,131000,4,95,1,Hybrid,No
E03741,47,Male,New York,Engineering,Senior Software Engineer,47,123300,2,64,1,Hybrid,No
E03742,49,Male,London,Customer Support,Support Team Lead,12,75800,3,70,0,Remote,No
E03743,36,Male,Austin,Product,Product Analyst,38,135000,4,58,1,Hybrid,No
E03744,38,Female,Redmond,Sales,Sales Manager,40,134200,5,77,0,Hybrid,No
E03745,42,Female,Redmond,Customer Support,Escalations Analyst,78,97200,3,72,0,Remote,No
E03746,55,Non-Binary,Dallas,Sales,Sales Manager,142,121400,3,45,0,Hybrid,Yes
E03747,43,Female,Toronto,Engineering,Data Engineer,95,150600,4,36,0,Onsite,Yes
E03748,24,Male,Redmond,Engineering,Senior Software Engineer,103,153400,4,81,0,Remote,No
E03749,39,Female,Atlanta,Operations,Operations Manager,131,111100,3,74,0,Remote,Yes
E03750,34,Female,Redmond,Engineering,Data Engineer,42,147600,4,73,1,Remote,No
E03751,51,Female,Dallas,Engineering,Data Engineer,105,168300,3,40,1,Remote,No
E03752,35,Male,Toronto,Marketing,Content Strategist,52,117400,3,41,0,Onsite,No
E03753,39,Female,Chicago,Customer Support,Customer Success Manager,101,92600,4,89,0,Remote,No
E03754,50,Female,Toronto,Customer Support,Customer Success Manager,95,96200,4,71,1,Remote,No
E03755,34,Female,Dallas,Finance,Finance Manager,57,114700,2,69,0,Hybrid,No
E03756,28,Female,Redmond,Sales,Account Executive,69,99300,3,49,0,Hybrid,Yes
E03757,29,Male,Atlanta,Engineering,Software Engineer,50,132400,3,79,0,Hybrid,No
E03758,50,Female,Toronto,Marketing,Campaign Manager,58,117700,4,82,0,Hybrid,Yes
E03759,52,Male,Seattle,Marketing,Campaign Manager,89,136900,5,75,1,Onsite,No
E03760,38,Male,Redmond,Product,UX Research Coordinator,52,145800,4,63,0,Hybrid,No
E03761,31,Female,Redmond,Marketing,Growth Marketing Manager,72,128200,5,77,0,Hybrid,No
E03762,31,Female,Redmond,Engineering,Senior Software Engineer,58,139300,4,88,1,Hybrid,No
E03763,38,Female,Dallas,Engineering,Software Engineer,78,146100,3,91,0,Hybrid,No
E03764,27,Female,Toronto,Finance,Financial Analyst,112,132700,5,63,1,Remote,No
E03765,42,Male,Dublin,Engineering,Engineering Manager,42,137600,4,67,1,Onsite,No
E03766,50,Male,Toronto,Engineering,Engineering Manager,136,164900,3,93,1,Hybrid,No
E03767,55,Male,Seattle,Sales,Account Executive,136,147900,4,47,0,Hybrid,No
E03768,41,Female,Dallas,Sales,Sales Operations Analyst,52,120500,4,61,0,Onsite,No
E03769,38,Male,Redmond,Sales,Account Executive,82,127100,4,59,0,Onsite,Yes
E03770,57,Female,Seattle,Sales,Sales Operations Analyst,104,129600,3,56,0,Onsite,Yes
E03771,34,Female,Redmond,Engineering,Senior Software Engineer,8,120100,4,95,0,Hybrid,No
E03772,25,Female,Toronto,Marketing,Campaign Manager,39,110700,3,58,0,Hybrid,No
E03773,49,Male,Redmond,Customer Support,Support Team Lead,7,101600,4,64,0,Onsite,No
E03774,37,Female,Redmond,Sales,Business Development Rep,63,139900,4,69,0,Hybrid,No
E03775,44,Female,Dallas,Customer Support,Support Specialist,43,80900,3,64,0,Remote,No
E03776,33,Male,Dallas,HR,HR Analyst,65,110700,3,93,0,Onsite,No
E03777,46,Female,Redmond,Engineering,Senior Software Engineer,32,158900,5,87,0,Hybrid,No
E03778,30,Male,Atlanta,IT,Cloud Operations Analyst,91,122100,3,68,1,Remote,No
E03779,39,Female,Redmond,Legal,Legal Operations Specialist,11,109100,4,70,0,Onsite,Yes
E03780,52,Female,Atlanta,IT,Security Analyst,80,125400,4,63,0,Remote,No
E03781,56,Male,Austin,Sales,Sales Manager,146,137600,3,72,1,Hybrid,Yes
E03782,42,Male,Austin,Operations,Operations Manager,21,56800,2,55,0,Hybrid,Yes
E03783,27,Female,New York,Finance,Accounting Analyst,133,122200,3,64,0,Hybrid,No
E03784,47,Male,Bangalore,Product,UX Research Coordinator,59,147900,4,88,0,Hybrid,No
E03785,38,Female,London,HR,HR Analyst,73,111000,3,78,0,Remote,No
E03786,27,Male,Redmond,Operations,Process Improvement Analyst,43,127700,5,88,0,Hybrid,No
E03787,35,Male,Redmond,Customer Support,Support Team Lead,34,66600,4,64,0,Remote,Yes
E03788,34,Male,Austin,Product,Program Manager,95,181900,5,71,0,Hybrid,No
E03789,47,Female,New York,Sales,Business Development Rep,113,129000,2,46,1,Remote,No
E03790,53,Non-Binary,Seattle,Sales,Business Development Rep,103,122200,2,40,0,Remote,Yes
E03791,40,Female,Redmond,IT,IT Support Engineer,40,110300,2,71,0,Remote,No
E03792,41,Female,Redmond,Sales,Sales Operations Analyst,40,95300,5,62,0,Onsite,No
E03793,47,Male,Dublin,Marketing,Growth Marketing Manager,22,111500,5,59,0,Remote,No
E03794,33,Non-Binary,Atlanta,Sales,Sales Manager,80,117900,4,46,0,Hybrid,No
E03795,39,Male,Bangalore,Sales,Account Executive,60,108800,3,35,0,Remote,No
E03796,37,Non-Binary,Atlanta,Product,Product Manager,95,176300,4,69,1,Onsite,No
E03797,41,Female,Dallas,IT,IT Support Engineer,67,120200,3,88,1,Remote,No
E03798,33,Female,New York,Product,UX Research Coordinator,103,159900,3,60,0,Hybrid,No
E03799,35,Male,Dallas,Marketing,Marketing Analyst,57,99700,4,71,0,Hybrid,No
E03800,36,Female,Austin,Sales,Account Executive,58,110300,5,77,1,Remote,No
E03801,33,Male,Austin,HR,People Program Manager,76,100500,4,64,0,Hybrid,No
E03802,47,Female,Dublin,Customer Support,Customer Success Manager,104,103500,4,88,0,Hybrid,No
E03803,49,Male,London,HR,HR Analyst,53,107400,4,89,0,Hybrid,No
E03804,39,Male,Redmond,Engineering,Software Engineer,53,152600,5,93,0,Hybrid,No
E03805,46,Male,Seattle,Sales,Business Development Rep,35,142000,4,61,0,Remote,No
E03806,42,Female,Seattle,Product,Product Analyst,134,156000,4,64,0,Onsite,No
E03807,39,Male,London,Customer Support,Support Team Lead,31,60800,4,76,0,Hybrid,No
E03808,34,Male,Redmond,Legal,Legal Operations Specialist,26,133800,2,71,0,Hybrid,No
E03809,35,Male,Dublin,Sales,Sales Manager,151,124400,3,72,0,Onsite,Yes
E03810,38,Male,Chicago,Marketing,Content Strategist,23,129500,4,62,0,Hybrid,Yes
E03811,51,Male,Seattle,Customer Support,Support Specialist,67,92900,2,54,0,Remote,Yes
E03812,42,Female,New York,Engineering,Engineering Manager,95,142000,4,74,0,Hybrid,Yes
E03813,37,Male,Chicago,Sales,Sales Operations Analyst,33,107700,2,57,1,Hybrid,No
E03814,46,Female,Chicago,Sales,Sales Manager,63,110700,3,81,0,Hybrid,Yes
E03815,42,Female,Dallas,Marketing,Growth Marketing Manager,30,92700,3,54,0,Hybrid,No
E03816,46,Female,London,Product,UX Research Coordinator,135,151000,4,88,1,Hybrid,No
E03817,33,Male,Chicago,Sales,Sales Operations Analyst,16,109200,4,59,0,Hybrid,No
E03818,37,Female,Austin,Sales,Account Executive,36,130800,4,88,1,Hybrid,No
E03819,38,Female,Austin,Customer Support,Support Team Lead,60,94600,5,71,0,Hybrid,No
E03820,38,Male,Bangalore,Marketing,Content Strategist,89,124500,4,69,0,Onsite,No
E03821,53,Female,Chicago,Sales,Sales Manager,97,126800,4,78,0,Hybrid,No
E03822,51,Non-Binary,Redmond,Product,Product Analyst,20,138200,5,90,0,Remote,No
E03823,47,Female,Dallas,Legal,Paralegal,69,134000,4,82,1,Hybrid,No
E03824,42,Male,Dallas,IT,Cloud Operations Analyst,55,104400,4,60,0,Hybrid,No
E03825,34,Female,Austin,Legal,Paralegal,33,124700,3,90,1,Hybrid,No
E03826,31,Female,New York,Customer Support,Customer Success Manager,172,82200,3,44,1,Remote,Yes
E03827,36,Female,Redmond,Legal,Compliance Analyst,25,123300,5,76,0,Hybrid,No
E03828,32,Male,Bangalore,Customer Support,Escalations Analyst,98,102900,3,77,1,Hybrid,Yes
E03829,29,Female,Dublin,Marketing,Marketing Analyst,113,110400,4,73,1,Hybrid,No
E03830,49,Male,Bangalore,Product,Product Analyst,63,136000,3,73,0,Hybrid,No
E03831,29,Non-Binary,London,Sales,Sales Operations Analyst,88,106400,3,79,0,Onsite,No
E03832,51,Male,New York,Operations,Operations Manager,49,94500,4,76,0,Hybrid,No
E03833,30,Male,Redmond,HR,Recruiter,24,84800,2,60,0,Onsite,Yes
E03834,47,Female,Seattle,HR,Recruiter,67,118000,3,71,1,Remote,No
E03835,46,Female,Dublin,Marketing,Content Strategist,24,97700,3,66,1,Hybrid,No
E03836,31,Female,Austin,Legal,Contract Analyst,95,161100,3,80,0,Hybrid,No
E03837,35,Female,Dublin,Engineering,Senior Software Engineer,62,129900,3,63,0,Hybrid,Yes
E03838,40,Female,Redmond,IT,Security Analyst,23,117800,5,86,1,Remote,No
E03839,51,Female,Redmond,IT,IT Support Engineer,33,110400,3,56,0,Hybrid,Yes
E03840,41,Female,Seattle,Finance,Financial Analyst,79,97500,3,77,0,Remote,No
E03841,35,Male,Atlanta,Operations,Business Operations Specialist,109,110600,4,86,1,Remote,No
E03842,32,Male,Atlanta,Marketing,Growth Marketing Manager,41,100500,4,78,0,Hybrid,Yes
E03843,30,Female,New York,HR,HR Business Partner,25,124100,5,63,0,Hybrid,No
E03844,50,Female,Seattle,HR,Recruiter,78,99900,4,75,1,Remote,Yes
E03845,52,Female,London,Marketing,Growth Marketing Manager,10,115700,3,71,0,Onsite,No
E03846,39,Female,Chicago,Marketing,Growth Marketing Manager,95,124400,4,72,0,Hybrid,No
E03847,40,Male,London,Operations,Process Improvement Analyst,75,115400,3,70,0,Remote,No
E03848,43,Male,London,Finance,Finance Manager,118,124900,2,64,0,Onsite,No
E03849,31,Male,Seattle,Product,UX Research Coordinator,118,156900,4,72,1,Remote,No
E03850,32,Male,Redmond,Engineering,Senior Software Engineer,56,155100,4,77,0,Onsite,Yes
E03851,46,Female,Seattle,HR,HR Analyst,37,98100,2,69,1,Hybrid,No
E03852,32,Male,Seattle,Marketing,Marketing Analyst,99,104200,4,71,0,Remote,Yes
E03853,46,Female,New York,Operations,Process Improvement Analyst,60,117000,3,81,0,Hybrid,No
E03854,42,Female,Redmond,Operations,Process Improvement Analyst,33,120200,4,60,0,Hybrid,No
E03855,30,Female,Seattle,Engineering,Data Engineer,44,132000,3,47,0,Hybrid,Yes
E03856,45,Female,Atlanta,Legal,Paralegal,29,147300,3,59,0,Hybrid,Yes
E03857,33,Female,London,HR,HR Business Partner,65,99900,3,71,0,Remote,No
E03858,33,Female,New York,Engineering,Senior Software Engineer,39,141800,2,85,0,Onsite,No
E03859,33,Male,London,Engineering,Engineering Manager,78,124600,2,58,0,Hybrid,No
E03860,27,Male,Seattle,Operations,Operations Manager,65,102200,4,70,0,Remote,No
E03861,42,Female,Redmond,Customer Support,Escalations Analyst,102,104900,5,60,0,Remote,Yes
E03862,43,Male,Chicago,Product,Product Analyst,50,138700,3,78,0,Onsite,No
E03863,35,Female,Seattle,Finance,Accounting Analyst,103,105800,3,63,0,Remote,Yes
E03864,54,Female,London,Engineering,Senior Software Engineer,31,151300,5,81,0,Hybrid,No
E03865,58,Non-Binary,Redmond,IT,Systems Analyst,106,93200,2,38,1,Onsite,No
E03866,51,Male,Toronto,HR,HR Business Partner,80,119600,5,72,0,Remote,No
E03867,46,Male,Redmond,Finance,Financial Analyst,56,104700,3,52,0,Remote,Yes
E03868,41,Female,Austin,Marketing,Campaign Manager,33,91600,3,54,0,Hybrid,No
E03869,45,Male,Redmond,Customer Support,Customer Success Manager,29,92000,3,42,0,Hybrid,Yes
E03870,35,Male,Atlanta,HR,Recruiter,77,104000,3,70,1,Remote,No
E03871,29,Male,Dublin,Engineering,Senior Software Engineer,106,164100,3,81,0,Remote,No
E03872,38,Male,Chicago,Marketing,Content Strategist,43,96500,5,62,0,Remote,No
E03873,39,Male,Redmond,Engineering,Software Engineer,50,147200,4,88,0,Hybrid,No
E03874,43,Female,New York,Engineering,Engineering Manager,23,134900,4,76,1,Hybrid,No
E03875,33,Female,Redmond,Customer Support,Support Specialist,38,83700,4,76,0,Onsite,No
E03876,28,Female,Chicago,Sales,Sales Manager,26,118100,4,78,0,Remote,No
E03877,37,Male,Dublin,Customer Support,Support Specialist,77,103100,3,59,0,Hybrid,Yes
E03878,30,Male,Bangalore,Finance,Accounting Analyst,26,114700,4,66,1,Onsite,No
E03879,40,Female,Dallas,Operations,Operations Analyst,16,87100,4,56,0,Hybrid,No
E03880,32,Male,Redmond,Engineering,Senior Software Engineer,54,141100,3,68,0,Hybrid,No
E03881,56,Female,Chicago,Marketing,Content Strategist,85,114500,4,77,1,Hybrid,No
E03882,36,Female,Bangalore,Product,Program Manager,99,120400,5,82,0,Remote,No
E03883,58,Male,Bangalore,Product,Product Analyst,114,156800,3,75,0,Onsite,No
E03884,43,Male,Toronto,Sales,Account Executive,104,114600,3,59,0,Hybrid,No
E03885,41,Female,Dallas,Engineering,Software Engineer,77,153900,3,88,1,Onsite,No
E03886,32,Female,London,Operations,Business Operations Specialist,27,87700,3,88,0,Hybrid,No
E03887,42,Female,Atlanta,Sales,Account Executive,41,127300,3,61,0,Hybrid,No
E03888,29,Non-Binary,Atlanta,Customer Support,Support Team Lead,84,81500,3,40,0,Remote,No
E03889,41,Male,Toronto,Product,Product Manager,84,157100,5,69,1,Remote,No
E03890,39,Non-Binary,Dublin,Sales,Business Development Rep,22,123400,3,66,0,Remote,No
E03891,53,Male,London,Engineering,Data Engineer,112,144400,3,57,0,Hybrid,No
E03892,38,Male,Seattle,Customer Support,Support Specialist,93,73500,4,57,0,Hybrid,Yes
E03893,33,Male,Dallas,Product,UX Research Coordinator,55,120100,4,79,0,Hybrid,No
E03894,29,Male,Seattle,Legal,Compliance Analyst,113,136300,3,65,0,Hybrid,Yes
E03895,45,Female,Redmond,Legal,Paralegal,86,133000,4,81,1,Hybrid,No
E03896,52,Female,Bangalore,HR,Recruiter,22,122700,4,79,0,Remote,No
E03897,58,Female,Seattle,Customer Support,Escalations Analyst,115,91300,4,61,0,Hybrid,No
E03898,50,Male,London,Product,UX Research Coordinator,42,163700,5,63,1,Hybrid,No
E03899,36,Male,Dublin,Product,Program Manager,30,146100,4,89,0,Remote,No
E03900,23,Male,Redmond,Product,Program Manager,61,137100,3,78,0,Hybrid,Yes
E03901,43,Male,Seattle,Marketing,Content Strategist,84,100400,4,58,0,Onsite,No
E03902,42,Female,Dallas,Engineering,Engineering Manager,72,161600,4,94,0,Remote,No
E03903,30,Female,Dallas,Operations,Business Operations Specialist,146,116300,5,95,1,Remote,No
E03904,53,Female,Seattle,Sales,Sales Operations Analyst,107,156000,4,70,1,Onsite,No
E03905,36,Female,London,Engineering,Data Engineer,156,151700,3,64,0,Hybrid,No
E03906,57,Male,Redmond,Engineering,Data Engineer,69,139700,4,90,1,Remote,No
E03907,35,Male,New York,Engineering,Senior Software Engineer,33,149200,3,70,0,Hybrid,No
E03908,40,Female,Bangalore,Customer Support,Support Team Lead,74,69100,4,76,0,Hybrid,No
E03909,53,Male,Chicago,Engineering,Senior Software Engineer,66,170700,5,77,1,Hybrid,No
E03910,46,Male,Redmond,Marketing,Campaign Manager,21,89300,4,75,0,Hybrid,No
E03911,43,Female,London,Engineering,Software Engineer,113,133500,4,52,0,Hybrid,No
E03912,41,Female,Seattle,Marketing,Content Strategist,114,118200,3,55,0,Hybrid,No
E03913,53,Female,Chicago,Product,Product Manager,90,147900,5,84,1,Hybrid,Yes
E03914,47,Female,Austin,Legal,Contract Analyst,64,138100,2,51,0,Remote,No
E03915,36,Female,Austin,Finance,FP&A Analyst,72,96300,2,55,0,Hybrid,Yes
E03916,29,Male,London,Engineering,Software Engineer,69,159800,3,67,0,Onsite,Yes
E03917,34,Female,Austin,Product,Program Manager,97,146700,2,59,0,Hybrid,No
E03918,32,Non-Binary,Chicago,IT,Cloud Operations Analyst,105,104700,2,72,0,Remote,No
E03919,39,Female,Toronto,Marketing,Marketing Analyst,76,139900,5,83,0,Remote,No
E03920,35,Male,Austin,Customer Support,Escalations Analyst,39,64000,2,80,0,Hybrid,Yes
E03921,50,Male,Dallas,Engineering,Data Engineer,80,148200,4,58,0,Onsite,No
E03922,35,Female,London,Sales,Account Executive,48,116300,3,80,0,Hybrid,No
E03923,49,Female,London,Legal,Paralegal,39,127700,3,59,0,Onsite,No
E03924,30,Male,New York,Operations,Process Improvement Analyst,82,109100,5,65,1,Onsite,No
E03925,37,Female,Chicago,Customer Support,Escalations Analyst,32,76700,4,81,1,Onsite,No
E03926,59,Male,New York,Product,Program Manager,57,101200,3,71,1,Hybrid,No
E03927,32,Male,Redmond,Engineering,Software Engineer,48,133200,4,56,0,Hybrid,Yes
E03928,51,Female,Chicago,Engineering,Senior Software Engineer,130,155000,5,72,0,Hybrid,No
E03929,30,Female,Seattle,Finance,Finance Manager,17,109900,3,76,0,Hybrid,No
E03930,38,Male,Austin,Customer Support,Escalations Analyst,118,94000,3,64,0,Hybrid,No
E03931,29,Female,Seattle,IT,Systems Analyst,60,94100,4,98,0,Hybrid,No
E03932,47,Female,Bangalore,Operations,Operations Manager,22,107600,4,75,0,Remote,No
E03933,45,Male,Redmond,Engineering,Software Engineer,62,128300,3,46,0,Remote,Yes
E03934,44,Female,Seattle,Customer Support,Support Team Lead,27,55000,3,73,1,Hybrid,Yes
E03935,51,Female,Redmond,Engineering,Software Engineer,108,165500,4,69,1,Hybrid,No
E03936,35,Female,Dallas,Legal,Paralegal,119,147300,4,69,0,Remote,No
E03937,40,Non-Binary,Atlanta,Finance,Accounting Analyst,40,128600,3,56,0,Hybrid,No
E03938,28,Female,Bangalore,Engineering,Senior Software Engineer,60,141700,4,65,0,Onsite,No
E03939,37,Male,Dallas,Engineering,Software Engineer,59,139600,4,77,0,Hybrid,No
E03940,32,Female,Atlanta,Customer Support,Customer Success Manager,46,87200,4,62,0,Hybrid,No
E03941,32,Male,Dallas,Operations,Operations Analyst,160,116700,4,60,0,Hybrid,No
E03942,40,Male,London,HR,HR Analyst,65,93400,3,62,0,Hybrid,No
E03943,41,Male,New York,Sales,Business Development Rep,64,124400,3,59,0,Hybrid,No
E03944,53,Female,London,Finance,Accounting Analyst,103,104100,4,65,0,Hybrid,No
E03945,34,Male,Redmond,Operations,Operations Analyst,120,121800,4,78,0,Hybrid,No
E03946,31,Female,Redmond,Sales,Sales Manager,131,150500,3,56,0,Hybrid,No
E03947,47,Female,Seattle,Operations,Operations Analyst,35,80700,3,73,0,Remote,No
E03948,32,Female,New York,Customer Support,Customer Success Manager,110,91400,3,68,0,Remote,No
E03949,47,Male,Austin,Marketing,Content Strategist,29,81900,3,67,0,Hybrid,No
